    ,timestamp ,open          ,high          ,low           ,close         ,open (USD).1  ,high (USD).1  ,low (USD).1   ,close (USD).1 ,volume         ,market cap (USD)  ,pre_close     ,p_change               ,pip_change
1292,2015-12-04,361.91314758  ,365.05424717  ,356.12015344  ,363.87375793  ,361.91314758  ,365.05424717  ,356.12015344  ,363.87375793  ,77381.3367339  ,28157037.79067432 ,361.81513428  ,0.00568971127782314    ,56.897112778231396
1291,2015-12-05,363.95649068  ,390.42275117  ,363.87502884  ,389.25519126  ,363.95649068  ,390.42275117  ,363.87502884  ,389.25519126  ,136942.33115032,53305513.30332626 ,363.87375793  ,0.06975340424214571    ,697.5340424214571
1290,2015-12-06,389.34698756  ,402.8151258   ,387.03124987  ,390.09681605  ,389.34698756  ,402.8151258   ,387.03124987  ,390.09681605  ,154958.21069324,60448704.61260282 ,389.25519126  ,0.002162141466310663   ,21.62141466310663
1289,2015-12-07,389.37239744  ,400.11534737  ,386.40034123  ,396.20189349  ,389.37239744  ,400.11534737  ,386.40034123  ,396.20189349  ,119207.89904559,47230395.32084724 ,390.09681605  ,0.01565015962400862    ,156.5015962400862
1288,2015-12-08,396.06165545  ,415.80779371  ,391.40357026  ,415.80779371  ,396.06165545  ,415.80779371  ,391.40357026  ,415.80779371  ,105039.64968872,43676304.9891024  ,396.20189349  ,0.049484620195271445   ,494.84620195271447
1287,2015-12-09,418.16943205  ,423.41979881  ,406.63778861  ,418.02378431  ,418.16943205  ,423.41979881  ,406.63778861  ,418.02378431  ,167308.06255694,69938749.45554645 ,415.80779371  ,0.005329362829465278   ,53.293628294652784
1286,2015-12-10,417.99204015  ,420.66986447  ,412.31398158  ,415.80119763  ,417.99204015  ,420.66986447  ,412.31398158  ,415.80119763  ,91948.67986191 ,38232371.20706334 ,418.02378431  ,-0.005316890481886438  ,-53.168904818864384
1285,2015-12-11,415.91668281  ,452.81614636  ,415.91668281  ,452.81614636  ,415.91668281  ,452.81614636  ,415.91668281  ,452.81614636  ,200308.18645461,90702781.07426403 ,415.80119763  ,0.08902078430985605    ,890.2078430985605
1284,2015-12-12,453.22233144  ,469.24875128  ,409.48776088  ,435.44095659  ,453.22233144  ,469.24875128  ,409.48776088  ,435.44095659  ,261086.29426872,113687665.72998685,452.81614636  ,-0.03837140064388589   ,-383.7140064388589
1283,2015-12-13,434.87736726  ,441.1222012   ,421.46374443  ,434.66528177  ,434.87736726  ,441.1222012   ,421.46374443  ,434.66528177  ,98874.53116698 ,42977325.94980746 ,435.44095659  ,-0.0017813547583452882 ,-17.81354758345288
1282,2015-12-14,433.06321142  ,447.58226242  ,429.72425911  ,444.48612489  ,433.06321142  ,447.58226242  ,429.72425911  ,444.48612489  ,259558.13774145,115369990.8277042 ,434.66528177  ,0.022594036220257907   ,225.94036220257908
1281,2015-12-15,444.11102224  ,465.07377928  ,444.11102224  ,464.65132011  ,444.11102224  ,465.07377928  ,444.11102224  ,464.65132011  ,142022.00447275,65990711.86356883 ,444.48612489  ,0.045367434641498505   ,453.67434641498505
1280,2015-12-16,465.30804064  ,465.30804064  ,442.70140663  ,454.97729483  ,465.30804064  ,465.30804064  ,442.70140663  ,454.97729483  ,203788.10219115,92718959.4533162  ,464.65132011  ,-0.020819967277204254  ,-208.19967277204253
1279,2015-12-17,454.9341814   ,458.61199925  ,448.839452    ,456.68957259  ,454.9341814   ,458.61199925  ,448.839452    ,456.68957259  ,82209.70425246 ,37544314.69810508 ,454.97729483  ,0.0037634356251552425  ,37.634356251552425
1278,2015-12-18,456.39634547  ,466.33198837  ,455.44076138  ,464.09689824  ,456.39634547  ,466.33198837  ,455.44076138  ,464.09689824  ,99690.49489857 ,46266049.46627625 ,456.68957259  ,0.016219607572800943   ,162.19607572800942
1277,2015-12-19,464.06030776  ,466.52887459  ,457.4889738   ,462.50356449  ,464.06030776  ,466.52887459  ,457.4889738   ,462.50356449  ,74836.87709449 ,34612322.41186308 ,464.09689824  ,-0.003433191982196826  ,-34.331919821968256
1276,2015-12-20,462.96348723  ,463.17399569  ,434.1225002   ,442.30338868  ,462.96348723  ,463.17399569  ,434.1225002   ,442.30338868  ,133497.07349296,59046207.98464572 ,462.50356449  ,-0.04367571919640134   ,-436.75719196401343
1275,2015-12-21,442.8550744   ,445.01210735  ,425.90426348  ,438.47437099  ,442.8550744   ,445.01210735  ,425.90426348  ,438.47437099  ,135676.10037083,59490492.76902395 ,442.30338868  ,-0.00865699379203766   ,-86.56993792037659
1274,2015-12-22,438.46724827  ,444.29582023  ,435.50564913  ,436.73244428  ,438.46724827  ,444.29582023  ,435.50564913  ,436.73244428  ,83460.42546964 ,36449875.61608982 ,438.47437099  ,-0.003972699033850113  ,-39.72699033850113
1273,2015-12-23,436.95141112  ,445.29878836  ,436.81669487  ,442.60967478  ,436.95141112  ,445.29878836  ,436.81669487  ,442.60967478  ,78379.82436355 ,34691668.57088834 ,436.73244428  ,0.013457279341106076   ,134.57279341106076
1272,2015-12-24,443.22037213  ,459.50610716  ,443.22037213  ,454.76636112  ,443.22037213  ,459.50610716  ,443.22037213  ,454.76636112  ,92840.89557694 ,42220916.24438181 ,442.60967478  ,0.027465929989086924   ,274.65929989086925
1271,2015-12-25,454.38218749  ,458.24166947  ,452.09924791  ,455.21685845  ,454.38218749  ,458.24166947  ,452.09924791  ,455.21685845  ,54621.91247141 ,24864815.3977102  ,454.76636112  ,0.0009906126937149207  ,9.906126937149207
1270,2015-12-26,454.98167536  ,457.12332107  ,405.19045189  ,417.38443942  ,454.98167536  ,457.12332107  ,405.19045189  ,417.38443942  ,224973.21789597,93900320.43522424 ,455.21685845  ,-0.08310856315563164   ,-831.0856315563165
1269,2015-12-27,416.82146626  ,424.67065035  ,408.84382771  ,422.54792199  ,416.82146626  ,424.67065035  ,408.84382771  ,422.54792199  ,89388.39592408 ,37770880.94740515 ,417.38443942  ,0.012371047126661594   ,123.71047126661594
1268,2015-12-28,422.95125868  ,429.63273297  ,418.62266476  ,422.51723799  ,422.95125868  ,429.63273297  ,418.62266476  ,422.51723799  ,85761.3585381  ,36235652.33555297 ,422.54792199  ,-7.261661554391896e-05 ,-0.7261661554391896
1267,2015-12-29,422.59144913  ,433.45978489  ,421.25828408  ,433.45978489  ,422.59144913  ,433.45978489  ,421.25828408  ,433.45978489  ,86780.28974967 ,37615765.72733143 ,422.51723799  ,0.02589846263327833    ,258.9846263327833
1266,2015-12-30,433.85028966  ,434.82109047  ,422.45620489  ,427.10068154  ,433.85028966  ,434.82109047  ,422.45620489  ,427.10068154  ,74512.53858839 ,31824356.0141958  ,433.45978489  ,-0.014670572845907226  ,-146.70572845907225
1265,2015-12-31,426.57482189  ,433.04914995  ,418.27640444  ,430.58473992  ,426.57482189  ,433.04914995  ,418.27640444  ,430.58473992  ,72083.74586343 ,31038160.96520922 ,427.10068154  ,0.008157463873477155   ,81.57463873477155
1264,2016-01-01,430.80166813  ,436.30978823  ,428.96518743  ,434.76396618  ,430.80166813  ,436.30978823  ,428.96518743  ,434.76396618  ,50812.94943592 ,22091639.43030284 ,430.58473992  ,0.009705932125640304   ,97.05932125640304
1263,2016-01-02,434.83232459  ,436.41350651  ,431.84182908  ,434.56570972  ,434.83232459  ,436.41350651  ,431.84182908  ,434.56570972  ,37488.19194877 ,16291082.74022984 ,434.76396618  ,-0.0004560094106740298 ,-4.560094106740298
1262,2016-01-03,434.49491084  ,434.95437842  ,425.33388105  ,430.34667771  ,434.49491084  ,434.95437842  ,425.33388105  ,430.34667771  ,59068.92321204 ,25420114.86002154 ,434.56570972  ,-0.009708616937858183  ,-97.08616937858183
1261,2016-01-04,430.388844    ,435.78882974  ,429.33566022  ,434.66552414  ,430.388844    ,435.78882974  ,429.33566022  ,434.66552414  ,58779.36300359 ,25549362.62867456 ,430.34667771  ,0.01003573782184608    ,100.35737821846081
1260,2016-01-05,434.59167398  ,435.80709125  ,431.07436437  ,433.57528294  ,434.59167398  ,435.80709125  ,431.07436437  ,433.57528294  ,49571.7721252  ,21493095.1250719  ,434.66552414  ,-0.002508230212545759  ,-25.082302125457588
1259,2016-01-06,433.5301325   ,433.5301325   ,427.69537174  ,431.39867764  ,433.5301325   ,433.5301325   ,427.69537174  ,431.39867764  ,50553.48643798 ,21808707.19936794 ,433.57528294  ,-0.005020132340664896  ,-50.20132340664895
1258,2016-01-07,431.18169665  ,460.02823686  ,430.75630079  ,459.39446166  ,431.18169665  ,460.02823686  ,430.75630079  ,459.39446166  ,148140.06770233,68054726.65303719 ,431.39867764  ,0.06489538672940087    ,648.9538672940088
1257,2016-01-08,458.61521565  ,462.5589872   ,448.3876973   ,454.04440651  ,458.61521565  ,462.5589872   ,448.3876973   ,454.04440651  ,90352.25227775 ,41023934.76201948 ,459.39446166  ,-0.011645885173860893  ,-116.45885173860893
1256,2016-01-09,454.17027069  ,455.35302636  ,448.30248561  ,449.26135089  ,454.17027069  ,455.35302636  ,448.30248561  ,449.26135089  ,44057.68743314 ,19793416.17334168 ,454.04440651  ,-0.010534334420645775  ,-105.34334420645774
1255,2016-01-10,449.66904428  ,450.18386927  ,442.28811502  ,449.12923956  ,449.66904428  ,450.18386927  ,442.28811502  ,449.12923956  ,49198.6142767  ,22096536.21773024 ,449.26135089  ,-0.00029406342152138443,-2.9406342152138443
1254,2016-01-11,449.51929773  ,451.69221659  ,444.57630325  ,449.27880295  ,449.51929773  ,451.69221659  ,444.57630325  ,449.27880295  ,61137.42811592 ,27467750.51948568 ,449.12923956  ,0.0003330074660614635  ,3.3300746606146348
1253,2016-01-12,449.33231914  ,449.60477315  ,436.41200245  ,436.41200245  ,449.33231914  ,449.60477315  ,436.41200245  ,436.41200245  ,199767.69294326,87181018.90158135 ,449.27880295  ,-0.028638788243548485  ,-286.38788243548487
1252,2016-01-13,433.94457693  ,436.0805755   ,422.35526662  ,432.42949106  ,433.94457693  ,436.0805755   ,422.35526662  ,432.42949106  ,332659.72682932,143851876.3682734 ,436.41200245  ,-0.00912557713271489   ,-91.2557713271489
1251,2016-01-14,432.72533308  ,434.44808755  ,429.40327606  ,430.95100014  ,432.72533308  ,434.44808755  ,429.40327606  ,430.95100014  ,65439.15540122 ,28201069.46829158 ,432.42949106  ,-0.0034190335085051426 ,-34.19033508505143
1250,2016-01-15,431.48252376  ,431.48252376  ,364.9927411   ,365.20725091  ,431.48252376  ,431.48252376  ,364.9927411   ,365.20725091  ,325409.8779839 ,118842046.95708837,430.95100014  ,-0.1525550450251706    ,-1525.5504502517058
1249,2016-01-16,359.36394378  ,390.23242689  ,354.93803821  ,388.01328638  ,359.36394378  ,390.23242689  ,354.93803821  ,388.01328638  ,233506.45352466,90603606.42382492 ,365.20725091  ,0.06244683097932291    ,624.4683097932291
1248,2016-01-17,387.74302548  ,390.53298284  ,379.43908271  ,382.36250531  ,387.74302548  ,390.53298284  ,379.43908271  ,382.36250531  ,76267.16971067 ,29161706.08337758 ,388.01328638  ,-0.014563370040029833  ,-145.63370040029832
1247,2016-01-18,381.75847076  ,387.9290297   ,376.36167961  ,386.83552066  ,381.75847076  ,387.9290297   ,376.36167961  ,386.83552066  ,87401.00390116 ,33809812.85035526 ,382.36250531  ,0.011698362909233095   ,116.98362909233096
1246,2016-01-19,387.14686934  ,387.6654042   ,378.78762495  ,380.57969277  ,387.14686934  ,387.6654042   ,378.78762495  ,380.57969277  ,82641.74861863 ,31451771.29887814 ,386.83552066  ,-0.01617180314601563   ,-161.71803146015628
1245,2016-01-20,380.43359008  ,424.89785655  ,377.41114957  ,420.90587695  ,380.43359008  ,424.89785655  ,377.41114957  ,420.90587695  ,222835.46445599,93792756.58245283 ,380.57969277  ,0.10595989472399614    ,1059.5989472399615
1244,2016-01-21,419.61596236  ,422.8843066   ,406.56023882  ,410.69791375  ,419.61596236  ,422.8843066   ,406.56023882  ,410.69791375  ,115340.6766262 ,47370175.2603949  ,420.90587695  ,-0.024252365573913415  ,-242.52365573913414
1243,2016-01-22,411.48921351  ,411.48921351  ,376.63105268  ,382.59151015  ,411.48921351  ,411.48921351  ,376.63105268  ,382.59151015  ,176575.91832705,67556447.24877241 ,410.69791375  ,-0.06843571067446164   ,-684.3571067446163
1242,2016-01-23,383.04806627  ,394.68166148  ,382.3808946   ,388.14305185  ,383.04806627  ,394.68166148  ,382.3808946   ,388.14305185  ,79809.60408597 ,30977543.29724511 ,382.59151015  ,0.014510363018310324   ,145.10363018310323
1241,2016-01-24,387.87152309  ,405.73851673  ,387.87152309  ,403.30277865  ,387.87152309  ,405.73851673  ,387.87152309  ,403.30277865  ,73389.8362205  ,29598324.87209438 ,388.14305185  ,0.03905706086388627    ,390.5706086388627
1240,2016-01-25,403.20946585  ,403.20946585  ,389.14100268  ,392.64718207  ,403.20946585  ,403.20946585  ,389.14100268  ,392.64718207  ,81115.76784915 ,31849877.66779444 ,403.30277865  ,-0.026420836017218008  ,-264.20836017218005
1239,2016-01-26,392.60873013  ,399.03957181  ,391.48591126  ,393.74689181  ,392.60873013  ,399.03957181  ,391.48591126  ,393.74689181  ,67329.25696856 ,26510685.6593754  ,392.64718207  ,0.0028007580092703765  ,28.007580092703765
1238,2016-01-27,393.59840987  ,398.47657773  ,392.80696409  ,397.01630643  ,393.59840987  ,398.47657773  ,392.80696409  ,397.01630643  ,53533.71487839 ,21253757.75064602 ,393.74689181  ,0.008303340770439815   ,83.03340770439816
1237,2016-01-28,397.31819862  ,397.66973806  ,380.37793763  ,380.91558426  ,397.31819862  ,397.66973806  ,380.37793763  ,380.91558426  ,90879.99845642 ,34617607.70950777 ,397.01630643  ,-0.040554309506274144  ,-405.54309506274143
1236,2016-01-29,381.15204422  ,384.75372894  ,365.26923807  ,379.63166771  ,381.15204422  ,384.75372894  ,365.26923807  ,379.63166771  ,156126.1646273 ,59270436.25004561 ,380.91558426  ,-0.003370606515074148  ,-33.70606515074148
1235,2016-01-30,379.08983472  ,381.94211052  ,377.03908615  ,379.26204084  ,379.08983472  ,381.94211052  ,377.03908615  ,379.26204084  ,41419.74068541 ,15708935.38337827 ,379.63166771  ,-0.0009736460401990055 ,-9.736460401990055
1234,2016-01-31,379.23853922  ,382.67045675  ,366.96116334  ,368.61977926  ,379.23853922  ,382.67045675  ,366.96116334  ,368.61977926  ,51382.07347886 ,18940448.58367142 ,379.26204084  ,-0.02806044484818271   ,-280.6044484818271
1233,2016-02-01,369.0267218   ,379.30806483  ,368.09990563  ,373.49861872  ,369.0267218   ,379.30806483  ,368.09990563  ,373.49861872  ,85289.55715805 ,31855531.79000702 ,368.61977926  ,0.013235425049068938   ,132.3542504906894
1232,2016-02-02,373.33508007  ,378.13071985  ,373.33508007  ,375.95422831  ,373.33508007  ,378.13071985  ,373.33508007  ,375.95422831  ,61982.71532615 ,23302663.90871471 ,373.49861872  ,0.0065746149166909795  ,65.74614916690979
1231,2016-02-03,376.12187656  ,377.07515135  ,368.23308829  ,370.50511174  ,376.12187656  ,377.07515135  ,368.23308829  ,370.50511174  ,77686.26917721 ,28783159.84181352 ,375.95422831  ,-0.01449409571610627   ,-144.9409571610627
1230,2016-02-04,370.77730101  ,392.31094865  ,370.52617459  ,390.10311631  ,370.77730101  ,392.31094865  ,370.52617459  ,390.10311631  ,127444.46793402,49716484.09743483 ,370.50511174  ,0.05289536891397284    ,528.9536891397285
1229,2016-02-05,390.34455937  ,391.8954232   ,386.51754752  ,387.2173226   ,390.34455937  ,391.8954232   ,386.51754752  ,387.2173226   ,74754.45215635 ,28946218.81631284 ,390.10311631  ,-0.007397515142398392  ,-73.97515142398392
1228,2016-02-06,387.77482897  ,387.77482897  ,372.45069713  ,376.59419682  ,387.77482897  ,387.77482897  ,372.45069713  ,376.59419682  ,91215.75880171 ,34351325.4234769  ,387.2173226   ,-0.027434531359987302  ,-274.345313599873
1227,2016-02-07,376.78138701  ,381.46474071  ,375.34542234  ,376.90790193  ,376.78138701  ,381.46474071  ,375.34542234  ,376.90790193  ,49970.42542338 ,18834248.20503012 ,376.59419682  ,0.0008330056932606134  ,8.330056932606134
1226,2016-02-08,377.18713836  ,380.41714628  ,373.2732776   ,373.53523542  ,377.18713836  ,380.41714628  ,373.2732776   ,373.53523542  ,72184.7967496  ,26963565.04796596 ,376.90790193  ,-0.008948250999063379  ,-89.48250999063379
1225,2016-02-09,373.40546316  ,378.65322401  ,373.40546316  ,376.10552451  ,373.40546316  ,378.65322401  ,373.40546316  ,376.10552451  ,66907.56746269 ,25164305.75400049 ,373.53523542  ,0.0068809816217472175  ,68.80981621747218
1224,2016-02-10,376.43851337  ,386.28789428  ,376.26485345  ,382.49937232  ,376.43851337  ,386.28789428  ,376.26485345  ,382.49937232  ,110596.26639152,42303002.47578628 ,376.10552451  ,0.017000143293109282   ,170.00143293109284
1223,2016-02-11,382.65324364  ,384.10077569  ,376.51694224  ,380.44819584  ,382.65324364  ,384.10077569  ,376.51694224  ,380.44819584  ,81819.81542994 ,31128201.16398211 ,382.49937232  ,-0.0053625616888176575 ,-53.62561688817657
1222,2016-02-12,380.62805413  ,387.60723892  ,380.57193376  ,386.09892498  ,380.62805413  ,387.60723892  ,380.57193376  ,386.09892498  ,68590.36065213 ,26482664.51203364 ,380.44819584  ,0.014852821492617796   ,148.52821492617795
1221,2016-02-13,386.51474488  ,393.11443229  ,386.43954611  ,393.11443229  ,386.51474488  ,393.11443229  ,386.43954611  ,393.11443229  ,60113.91606962 ,23631647.98870168 ,386.09892498  ,0.01817023269454432    ,181.7023269454432
1220,2016-02-14,395.03768389  ,407.67416115  ,395.03768389  ,407.67416115  ,395.03768389  ,407.67416115  ,395.03768389  ,407.67416115  ,106374.15925227,43365996.14080972 ,393.11443229  ,0.03703687187261351    ,370.36871872613506
1219,2016-02-15,408.22793858  ,411.32999646  ,397.77903718  ,400.87285282  ,408.22793858  ,411.32999646  ,397.77903718  ,400.87285282  ,106921.43161684,42861899.32020054 ,407.67416115  ,-0.016683196969889624  ,-166.83196969889624
1218,2016-02-16,401.26856676  ,409.09672034  ,401.26856676  ,408.6211278   ,401.26856676  ,409.09672034  ,401.26856676  ,408.6211278   ,91418.88111806 ,37355686.3049876  ,400.87285282  ,0.01932851008865688    ,193.2851008865688
1217,2016-02-17,408.94623195  ,421.86568164  ,407.7491393   ,416.8963511   ,408.94623195  ,421.86568164  ,407.7491393   ,416.8963511   ,114378.96066486,47684171.34344556 ,408.6211278   ,0.020251579610074177   ,202.51579610074177
1216,2016-02-18,417.16725303  ,426.40374051  ,416.31259799  ,422.84699796  ,417.16725303  ,426.40374051  ,416.31259799  ,422.84699796  ,98622.67811248 ,41702303.3709242  ,416.8963511   ,0.014273684200638792   ,142.73684200638792
1215,2016-02-19,423.08493735  ,424.78236159  ,418.13827777  ,421.98959918  ,423.08493735  ,424.78236159  ,418.13827777  ,421.98959918  ,72975.99344289 ,30795110.22250974 ,422.84699796  ,-0.0020276808967225612 ,-20.276808967225612
1214,2016-02-20,422.38915144  ,443.38910436  ,422.38915144  ,436.98595206  ,422.38915144  ,443.38910436  ,422.38915144  ,436.98595206  ,141996.98371192,62050687.11707649 ,421.98959918  ,0.03553725710098199    ,355.3725710098199
1213,2016-02-21,437.89301857  ,449.13290441  ,429.33783536  ,439.50544741  ,437.89301857  ,449.13290441  ,429.33783536  ,439.50544741  ,129759.63598431,57030066.86879741 ,436.98595206  ,0.005765620926995174   ,57.656209269951745
1212,2016-02-22,439.9312336   ,440.71365932  ,433.65503667  ,439.40559929  ,439.9312336   ,440.71365932  ,433.65503667  ,439.40559929  ,111067.53809818,48803698.13975553 ,439.50544741  ,-0.0002271828952027377 ,-2.271828952027377
1211,2016-02-23,440.60216208  ,443.03543667  ,417.93565333  ,421.44388706  ,440.60216208  ,443.03543667  ,417.93565333  ,421.44388706  ,115805.17589228,48805383.46982265 ,439.40559929  ,-0.04087729482515212   ,-408.7729482515212
